,acd,cch,etf,etf-c,fru,fwe,htc,htc-c,htn,htn-c,ior,ldu,mru,ozd,pco,pma,swe,tre,wtu,ecs,pef,description
454 - Tshirt (250g) - C: IN - ATR: 33% - 27€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,1215,"T-shirt / Polo : 0,250kg, matière : 52% Coton provenance  par défaut (Asie - Pacifique), 1% Chanvre provenance  par défaut (Asie - Pacifique), 47% Viscose provenance  par défaut (Asie - Pacifique), filature : Myanmar, Tricotage Circulaire : Inde, ennoblissement : Inde, impression : non, confection : Inde (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
455 - Tshirt (100g) - C: VN - ATR: 0% - 15€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645,460,"T-shirt / Polo : 0,100kg, matière : 52% Polyester provenance  par défaut (Asie - Pacifique), 8% Chanvre provenance  par défaut (Asie - Pacifique), 40% Viscose provenance  par défaut (Asie - Pacifique), filature : Myanmar, Tissage : Vietnam, ennoblissement : Vietnam, impression : non, confection : Vietnam, distribution : France, utilisation : France, fin de vie : France"
456 - Tshirt (280g) - C: TR - ATR: 0% - 29€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132,1380,"T-shirt / Polo : 0,280kg, matière : 94% Coton provenance  par défaut (Asie - Pacifique), 4% Polyester provenance  par défaut (Asie - Pacifique), 2% Viscose provenance  par défaut (Asie - Pacifique), filature : Chine, Tissage : Turquie, ennoblissement : Turquie, impression : non, confection : Turquie, distribution : France, utilisation : France, fin de vie : France"
457 - Tshirt (250g) - C: PK - ATR: 0% - 20€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878,1059,"T-shirt / Polo : 0,250kg, matière : 75% Coton provenance  par défaut (Asie - Pacifique), 24% Chanvre provenance  par défaut (Asie - Pacifique), 1% Viscose provenance  par défaut (Asie - Pacifique), filature : Bangladesh, Tricotage Circulaire : Pakistan, ennoblissement : Pakistan, impression : non, confection : Pakistan, distribution : France, utilisation : France, fin de vie : France"
458 - Tshirt (160g) - C: MA - ATR: 0% - 31€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989,642,"T-shirt / Polo : 0,160kg, matière : 64% Coton provenance  par défaut (Asie - Pacifique), 20% Polyester provenance  par défaut (Asie - Pacifique), 16% Viscose provenance  par défaut (Asie - Pacifique), filature : Pakistan, Tricotage moyen (par défaut) : Maroc, ennoblissement : Maroc, impression : non, confection : Maroc, distribution : France, utilisation : France, fin de vie : France"
459 - Tshirt (280g) - C: FR - ATR: 0% - 23€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889,809,"T-shirt / Polo : 0,280kg, matière : 99% Lin provenance  par défaut (Europe), 1% Viscose provenance  par défaut (Asie - Pacifique), filature : Pakistan, Tricotage moyen (par défaut) : France, ennoblissement : France, impression : non, confection : France, distribution : France, utilisation : France, fin de vie : France"
460 - Tshirt (130g) - C: --- - ATR: 0% - 12€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083,755,"T-shirt / Polo : 0,130kg, matière : 81% Polyester provenance  par défaut (Asie - Pacifique), 3% Chanvre provenance  par défaut (Asie - Pacifique), 16% Viscose provenance  par défaut (Asie - Pacifique), filature : Maroc, Tricotage Intégral / Whole garment : Inconnu (par défaut), ennoblissement : Inconnu (par défaut), impression : non, confection : Inconnu (par défaut), distribution : France, utilisation : France, fin de vie : France"
461 - Tshirt (280g) - C: TR - ATR: 100% - 15€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520,1184,"T-shirt / Polo : 0,280kg, matière : 98% Lin provenance  par défaut (Europe), 1% Chanvre provenance  par défaut (Asie - Pacifique), 1% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Europe de l'Est, Tricotage Rectiligne : Turquie, ennoblissement : Turquie, impression : non, confection : Turquie (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
462 - Tshirt (250g) - C: RME - ATR: 0% - 21€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535,1063,"T-shirt / Polo : 0,250kg, matière : 75% Polyester provenance  par défaut (Asie - Pacifique), 2% Lin provenance  par défaut (Europe), 23% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Europe de l'Ouest, Tricotage moyen (par défaut) : Région - Moyen-Orient, ennoblissement : Région - Moyen-Orient, impression : non, confection : Région - Moyen-Orient, distribution : France, utilisation : France, fin de vie : France"
463 - Tshirt (220g) - C: RLA - ATR: 100% - 16€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739,1134,"T-shirt / Polo : 0,220kg, matière : 81% Coton provenance  par défaut (Asie - Pacifique), 7% Lin provenance  par défaut (Europe), 12% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Asie, Tricotage Rectiligne : Région - Amérique Latine, ennoblissement : Région - Amérique Latine, impression : non, confection : Région - Amérique Latine (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
464 - Tshirt (220g) - C: RLA - ATR: 33% - 15€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671,1061,"T-shirt / Polo : 0,220kg, matière : 74% Coton provenance  par défaut (Asie - Pacifique), 17% Chanvre provenance  par défaut (Asie - Pacifique), 9% Viscose provenance  par défaut (Asie - Pacifique), filature : Bangladesh, Tricotage Intégral / Whole garment : Région - Amérique Latine, ennoblissement : Région - Amérique Latine, impression : non, confection : Région - Amérique Latine (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
465 - Tshirt (100g) - C: MM - ATR: 100% - 40€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696,423,"T-shirt / Polo : 0,100kg, matière : 79% Coton provenance  par défaut (Asie - Pacifique), 13% Polyester provenance  par défaut (Asie - Pacifique), 8% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Amérique Latine, Tricotage Rectiligne : Myanmar, ennoblissement : Myanmar, impression : non, confection : Myanmar (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
466 - Tshirt (220g) - C: MM - ATR: 0% - 24€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223,785,"T-shirt / Polo : 0,220kg, matière : 74% Lin provenance  par défaut (Europe), 23% Chanvre provenance  par défaut (Asie - Pacifique), 3% Viscose provenance  par défaut (Asie - Pacifique), filature : Bangladesh, Tricotage Fully fashioned / Seamless : Myanmar, ennoblissement : Myanmar, impression : non, confection : Myanmar, distribution : France, utilisation : France, fin de vie : France"
467 - Tshirt (220g) - C: MA - ATR: 33% - 27€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880,1166,"T-shirt / Polo : 0,220kg, matière : 68% Coton provenance  par défaut (Asie - Pacifique), 10% Polyester provenance  par défaut (Asie - Pacifique), 22% Lin provenance  par défaut (Europe), filature : Maroc, Tricotage Intégral / Whole garment : Maroc, ennoblissement : Maroc, impression : non, confection : Maroc (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
468 - Tshirt (100g) - C: TN - ATR: 100% - 27€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,466,"T-shirt / Polo : 0,100kg, matière : 79% Coton provenance  par défaut (Asie - Pacifique), 10% Lin provenance  par défaut (Europe), 11% Viscose provenance  par défaut (Asie - Pacifique), filature : Inconnu (par défaut), Tricotage Rectiligne : Tunisie, ennoblissement : Tunisie, impression : non, confection : Tunisie (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
469 - Tshirt (160g) - C: PK - ATR: 100% - 15€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362,806,"T-shirt / Polo : 0,160kg, matière : 73% Coton provenance  par défaut (Asie - Pacifique), 21% Chanvre provenance  par défaut (Asie - Pacifique), 6% Viscose provenance  par défaut (Asie - Pacifique), filature : Chine, Tricotage Rectiligne : Pakistan, ennoblissement : Pakistan, impression : non, confection : Pakistan (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
470 - Tshirt (220g) - C: RLA - ATR: 33% - 11€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540,1059,"T-shirt / Polo : 0,220kg, matière : 51% Polyester provenance  par défaut (Asie - Pacifique), 45% Lin provenance  par défaut (Europe), 4% Viscose provenance  par défaut (Asie - Pacifique), filature : Bangladesh, Tricotage Intégral / Whole garment : Région - Amérique Latine, ennoblissement : Région - Amérique Latine, impression : non, confection : Région - Amérique Latine (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
471 - Tshirt (130g) - C: RAS - ATR: 33% - 32€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779,537,"T-shirt / Polo : 0,130kg, matière : 63% Polyester provenance  par défaut (Asie - Pacifique), 4% Lin provenance  par défaut (Europe), 33% Viscose provenance  par défaut (Asie - Pacifique), filature : Cambodge, Tricotage Rectiligne : Région - Asie, ennoblissement : Région - Asie, impression : non, confection : Région - Asie (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
472 - Tshirt (190g) - C: RAS - ATR: 100% - 32€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,1039,"T-shirt / Polo : 0,190kg, matière : 82% Coton provenance  par défaut (Asie - Pacifique), 2% Polyester provenance  par défaut (Asie - Pacifique), 16% Viscose provenance  par défaut (Asie - Pacifique), filature : Inde, Tricotage Intégral / Whole garment : Région - Asie, ennoblissement : Région - Asie, impression : non, confection : Région - Asie (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
473 - Tshirt (250g) - C: TN - ATR: 100% - 14€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495,1460,"T-shirt / Polo : 0,250kg, matière : 93% Coton provenance  par défaut (Asie - Pacifique), 7% Polyester provenance  par défaut (Asie - Pacifique), filature : Vietnam, Tricotage Circulaire : Tunisie, ennoblissement : Tunisie, impression : non, confection : Tunisie (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
474 - Tshirt (160g) - C: TR - ATR: 33% - 18€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856,1153,"T-shirt / Polo : 0,160kg, matière : 91% Coton provenance  par défaut (Asie - Pacifique), 9% Viscose provenance  par défaut (Asie - Pacifique), filature : Inde, Tricotage moyen (par défaut) : Turquie, ennoblissement : Turquie, impression : non, confection : Turquie (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
475 - Tshirt (160g) - C: TN - ATR: 100% - 21€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361,871,"T-shirt / Polo : 0,160kg, matière : 64% Coton provenance  par défaut (Asie - Pacifique), 16% Chanvre provenance  par défaut (Asie - Pacifique), 20% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Europe de l'Est, Tricotage Intégral / Whole garment : Tunisie, ennoblissement : Tunisie, impression : non, confection : Tunisie (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
476 - Tshirt (100g) - C: REO - ATR: 0% - 28€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,326,"T-shirt / Polo : 0,100kg, matière : 87% Polyester provenance  par défaut (Asie - Pacifique), 1% Chanvre provenance  par défaut (Asie - Pacifique), 12% Viscose provenance  par défaut (Asie - Pacifique), filature : Tunisie, Tricotage Circulaire : Région - Europe de l'Ouest, ennoblissement : Région - Europe de l'Ouest, impression : non, confection : Région - Europe de l'Ouest, distribution : France, utilisation : France, fin de vie : France"
477 - Tshirt (250g) - C: VN - ATR: 33% - 35€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220,916,"T-shirt / Polo : 0,250kg, matière : 59% Polyester provenance  par défaut (Asie - Pacifique), 26% Lin provenance  par défaut (Europe), 15% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Amérique du nord, Tissage : Vietnam, ennoblissement : Vietnam, impression : non, confection : Vietnam (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
478 - Tshirt (220g) - C: PK - ATR: 100% - 34€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996,1164,"T-shirt / Polo : 0,220kg, matière : 77% Coton provenance  par défaut (Asie - Pacifique), 23% Chanvre provenance  par défaut (Asie - Pacifique), filature : France, Tissage : Pakistan, ennoblissement : Pakistan, impression : non, confection : Pakistan (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
479 - Tshirt (280g) - C: IN - ATR: 0% - 39€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445,1026,"T-shirt / Polo : 0,280kg, matière : 86% Polyester provenance  par défaut (Asie - Pacifique), 4% Chanvre provenance  par défaut (Asie - Pacifique), 10% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Asie, Tricotage moyen (par défaut) : Inde, ennoblissement : Inde, impression : non, confection : Inde, distribution : France, utilisation : France, fin de vie : France"
480 - Tshirt (220g) - C: IN - ATR: 0% - 11€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784,1748,"T-shirt / Polo : 0,220kg, matière : 65% Coton provenance  par défaut (Asie - Pacifique), 11% Lin provenance  par défaut (Europe), 24% Viscose provenance  par défaut (Asie - Pacifique), filature : Chine, Tissage : Inde, ennoblissement : Inde, impression : non, confection : Inde, distribution : France, utilisation : France, fin de vie : France"
481 - Tshirt (100g) - C: KH - ATR: 100% - 30€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,465,"T-shirt / Polo : 0,100kg, matière : 87% Coton provenance  par défaut (Asie - Pacifique), 13% Chanvre provenance  par défaut (Asie - Pacifique), filature : Vietnam, Tricotage Rectiligne : Cambodge, ennoblissement : Cambodge, impression : non, confection : Cambodge (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
482 - Tshirt (280g) - C: REE - ATR: 100% - 24€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812,1249,"T-shirt / Polo : 0,280kg, matière : 80% Coton provenance  par défaut (Asie - Pacifique), 20% Viscose provenance  par défaut (Asie - Pacifique), filature : Pakistan, Tricotage Rectiligne : Région - Europe de l'Est, ennoblissement : Région - Europe de l'Est, impression : non, confection : Région - Europe de l'Est (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
483 - Tshirt (250g) - C: TR - ATR: 0% - 35€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318,921,"T-shirt / Polo : 0,250kg, matière : 82% Polyester provenance  par défaut (Asie - Pacifique), 5% Chanvre provenance  par défaut (Asie - Pacifique), 13% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Afrique, Tricotage Rectiligne : Turquie, ennoblissement : Turquie, impression : non, confection : Turquie, distribution : France, utilisation : France, fin de vie : France"
484 - Tshirt (220g) - C: CN - ATR: 33% - 29€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270,918,"T-shirt / Polo : 0,220kg, matière : 83% Polyester provenance  par défaut (Asie - Pacifique), 14% Lin provenance  par défaut (Europe), 3% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Amérique du nord, Tricotage Rectiligne : Chine, ennoblissement : Chine, impression : non, confection : Chine (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
485 - Tshirt (250g) - C: RLA - ATR: 100% - 23€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768,1176,"T-shirt / Polo : 0,250kg, matière : 72% Coton provenance  par défaut (Asie - Pacifique), 2% Polyester provenance  par défaut (Asie - Pacifique), 26% Viscose provenance  par défaut (Asie - Pacifique), filature : Tunisie, Tricotage Intégral / Whole garment : Région - Amérique Latine, ennoblissement : Région - Amérique Latine, impression : non, confection : Région - Amérique Latine (100 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
486 - Tshirt (130g) - C: RAF - ATR: 33% - 40€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193,700,"T-shirt / Polo : 0,130kg, matière : 84% Coton provenance  par défaut (Asie - Pacifique), 14% Polyester provenance  par défaut (Asie - Pacifique), 2% Lin provenance  par défaut (Europe), filature : Vietnam, Tissage : Région - Afrique, ennoblissement : Région - Afrique, impression : non, confection : Région - Afrique (33 de transport aérien), distribution : France, utilisation : France, fin de vie : France"
487 - Tshirt (160g) - C: KH - ATR: 0% - 32€.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,513,"T-shirt / Polo : 0,160kg, matière : 90% Polyester provenance  par défaut (Asie - Pacifique), 3% Chanvre provenance  par défaut (Asie - Pacifique), 7% Viscose provenance  par défaut (Asie - Pacifique), filature : Région - Europe de l'Ouest, Tricotage Fully fashioned / Seamless : Cambodge, ennoblissement : Cambodge, impression : non, confection : Cambodge, distribution : France, utilisation : France, fin de vie : France"
